,Airline,Source,Destination,Day,Month,Route,Dep_hour,Dep_min,Dur_hour,Dur_min,Arr_hour,Arr_min,stop,price
1006,AirAsia,Bangalore,Delhi,30,Oct,BLR--->IXR-->DEL,9,15,11,05,20,20,1-stop,10744
1007,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->DEL,21,15,02,40,23,55,non-stop,11319
1008,Indigo,Bangalore,Delhi,30,Oct,BLR--->HYD-->DEL,8,50,08,00,16,50,1-stop,11363
1009,Indigo,Bangalore,Delhi,30,Oct,BLR--->JAI-->DEL,14,50,05,50,20,40,1-stop,11688
1010,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,25,20,23,0,1-stop,11742
1011,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,26,30,0,10,1-stop,11742
1012,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,27,15,0,55,1-stop,11742
1013,AirAsia,Bangalore,Delhi,30,Oct,BLR--->DEL,22,10,02,25,0,35,non-stop,11791
1014,AirAsia,Bangalore,Delhi,30,Oct,BLR--->DEL,19,45,02,50,22,35,non-stop,11791
1015,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->MAA-->DEL,19,55,12,50,8,45,1-stop,11794
1016,Air India,Bangalore,Delhi,30,Oct,BLR--->HYD-->DEL,18,45,26,15,21,0,1-stop,12004
1017,Air India,Bangalore,Delhi,30,Oct,BLR--->HYD-->DEL,15,15,29,45,21,0,1-stop,12004
1018,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,12,00,9,40,1-stop,12057
1019,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,13,20,11,0,1-stop,12057
1020,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->PAT-->DEL,5,0,11,20,16,20,1-stop,12108
1021,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->PAT-->DEL,5,0,12,10,17,10,1-stop,12108
1022,AirAsia,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,5,45,12,00,17,45,1-stop,12109
1023,AirAsia,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,5,45,13,30,19,15,1-stop,12109
1024,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,17,10,07,10,0,20,1-stop,12339
1025,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,20,20,13,50,10,10,1-stop,12339
1026,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,55,13,45,9,40,1-stop,12372
1027,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,15,00,12,40,1-stop,12372
1028,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,20,25,18,5,1-stop,12372
1029,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,22,00,19,40,1-stop,12372
1030,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,23,00,20,40,1-stop,12372
1031,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,55,05,00,0,55,1-stop,12687
1032,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,10,55,8,35,1-stop,12897
1033,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,18,25,15,15,9,40,1-stop,12897
1034,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,16,25,14,5,1-stop,12897
1035,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,18,25,16,35,11,0,1-stop,12897
1036,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,19,15,16,55,1-stop,12897
1037,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,17,10,05,35,22,45,1-stop,12915
1038,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,17,10,06,40,23,50,1-stop,12915
1039,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,20,20,11,50,8,10,1-stop,12969
1040,AirAsia,Bangalore,Delhi,30,Oct,BLR--->GAU-->DEL,15,15,09,05,0,20,1-stop,13264
1041,Air India,Bangalore,Delhi,30,Oct,BLR--->BBI-->DEL,5,45,18,00,23,45,1-stop,13264
1042,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->DEL,21,50,02,45,0,35,non-stop,13367
1043,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->DEL,19,10,02,50,22,0,non-stop,13367
1044,Vistara,Bangalore,Delhi,30,Oct,BLR--->DEL,21,10,02,35,23,45,non-stop,13369
1045,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,8,20,07,35,15,55,1-stop,13703
1046,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,10,09,45,15,55,1-stop,13703
1047,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,18,25,05,45,0,10,1-stop,13737
1048,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,18,25,14,10,8,35,1-stop,13737
1049,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,15,15,21,55,1-stop,13737
1050,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->CCU-->DEL,5,40,10,25,16,5,1-stop,13788
1051,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,10,25,20,20,30,1-stop,13789
1052,Air India,Bangalore,Delhi,30,Oct,BLR--->CCU-->DEL,5,45,27,30,9,15,1-stop,13999
1053,Air India,Bangalore,Delhi,30,Oct,BLR--->BBI-->DEL,5,45,11,00,16,45,1-stop,14104
1054,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,10,13,45,8,55,1-stop,14209
1055,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,10,15,05,10,15,1-stop,14209
1056,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,18,25,04,35,23,0,1-stop,14262
1057,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->IXR-->DEL,16,0,06,30,22,30,1-stop,14309
1058,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->IXR-->DEL,11,20,07,30,18,50,1-stop,14309
1059,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->IXR-->DEL,11,20,11,10,22,30,1-stop,14309
1060,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,10,05,10,11,20,1-stop,14595
1061,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,10,06,00,12,10,1-stop,14595
1062,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,12,40,19,20,1-stop,14629
1063,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,11,25,18,5,1-stop,14787
1064,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,13,00,19,40,1-stop,14787
1065,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,14,00,20,40,1-stop,14787
1066,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,16,20,23,0,1-stop,14787
1067,Air India,Bangalore,Delhi,30,Oct,BLR--->CCU-->DEL,5,45,17,15,23,0,1-stop,14839
1068,Vistara,Bangalore,Delhi,30,Oct,BLR--->DEL,19,40,02,45,22,25,non-stop,14944
1069,Air India,Bangalore,Delhi,30,Oct,BLR--->DEL,10,25,02,45,13,10,non-stop,14944
1070,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->LKO-->DEL,6,0,05,40,11,40,1-stop,15062
1071,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->AMD-->DEL,6,30,08,30,15,0,1-stop,15178
1072,Indigo,Bangalore,Delhi,30,Oct,BLR--->BDQ-->DEL,12,20,05,15,17,35,1-stop,15237
1073,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,21,30,02,50,0,20,non-stop,15257
1074,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->DEL,2,10,02,40,4,50,non-stop,15363
1075,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->DEL,6,5,03,00,9,5,non-stop,15363
1076,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,07,25,14,5,1-stop,15522
1077,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,10,15,16,55,1-stop,15522
1078,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,10,23,05,18,15,1-stop,15679
1079,AirAsia,Bangalore,Delhi,30,Oct,BLR--->DEL,11,25,02,40,14,5,non-stop,15755
1080,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->VNS-->DEL,15,50,18,50,10,40,1-stop,15860
1081,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,13,55,06,00,19,55,1-stop,15994
1082,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->AMD-->DEL,6,30,12,35,19,5,1-stop,16018
1083,AirAsia,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,20,30,13,00,9,30,1-stop,16205
1084,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,06,00,12,40,1-stop,16257
1085,Vistara,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,12,20,10,55,23,15,1-stop,16467
1086,Air India,Bangalore,Delhi,30,Oct,BLR--->DEL,17,45,02,50,20,35,non-stop,16519
1087,Indigo,Bangalore,Delhi,30,Oct,BLR--->NAG-->DEL,8,20,09,55,18,15,1-stop,16529
1088,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,14,35,02,45,17,20,non-stop,16727
1089,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,18,35,02,50,21,25,non-stop,16727
1090,Vistara,Bangalore,Delhi,30,Oct,BLR--->DEL,7,0,02,40,9,40,non-stop,16834
1091,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->PAT-->DEL,11,45,05,25,17,10,1-stop,16938
1092,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->PAT-->DEL,11,45,09,00,20,45,1-stop,16938
1093,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->PAT-->DEL,11,45,11,25,23,10,1-stop,16938
1094,Indigo,Bangalore,Delhi,30,Oct,BLR--->NAG-->DEL,8,20,05,10,13,30,1-stop,17069
1095,Vistara,Bangalore,Delhi,30,Oct,BLR--->PAT-->DEL,7,15,15,05,22,20,1-stop,17075
1096,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,8,20,13,05,21,25,1-stop,17431
1097,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->VNS-->DEL,11,40,09,00,20,40,1-stop,17436
1098,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,10,24,10,19,20,1-stop,17464
1099,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,9,50,07,55,17,45,1-stop,17778
1100,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,9,50,09,45,19,35,1-stop,17778
1101,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,9,50,14,05,23,55,1-stop,17778
1102,Air India,Bangalore,Delhi,30,Oct,BLR--->COK-->DEL,9,0,12,10,21,10,1-stop,17779
1103,Vistara,Bangalore,Delhi,30,Oct,BLR--->GAU-->DEL,13,50,06,50,20,40,1-stop,18094
1104,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,7,50,02,50,10,40,non-stop,18198
1105,Vistara,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,12,20,22,40,11,0,1-stop,18672
1106,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->IXB-->DEL,5,55,08,15,14,10,1-stop,18827
1107,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->IXB-->DEL,5,55,09,25,15,20,1-stop,18933
1108,AirAsia,Bangalore,Delhi,30,Oct,BLR--->IXB-->DEL,11,50,07,30,19,20,1-stop,18934
1109,AirAsia,Bangalore,Delhi,30,Oct,BLR--->GAU-->DEL,7,10,08,30,15,40,1-stop,18934
1110,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,14,35,21,15,1-stop,19144
1111,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->DEL,6,0,02,40,8,40,non-stop,19563
1112,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,17,15,23,55,1-stop,19756
1113,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,12,55,02,45,15,40,non-stop,20298
1114,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,5,30,02,50,8,20,non-stop,20298
1115,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,9,40,02,50,12,30,non-stop,20298
1116,Indigo,Bangalore,Delhi,30,Oct,BLR--->DEL,17,40,02,50,20,30,non-stop,20298
1117,Vistara,Bangalore,Delhi,30,Oct,BLR--->DEL,17,55,02,35,20,30,non-stop,20404
1118,Vistara,Bangalore,Delhi,30,Oct,BLR--->DEL,8,0,02,40,10,40,non-stop,20404
1119,Vistara,Bangalore,Delhi,30,Oct,BLR--->DEL,11,30,02,40,14,10,non-stop,20404
1120,Air India,Bangalore,Delhi,30,Oct,BLR--->DEL,6,10,02,45,8,55,non-stop,20404
1121,Air India,Bangalore,Delhi,30,Oct,BLR--->CCU-->DEL,5,45,07,20,13,5,1-stop,20614
1122,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,11,40,18,20,1-stop,20719
1123,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,12,25,21,55,1-stop,20929
1124,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,15,25,0,55,1-stop,20929
1125,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,8,20,09,30,17,50,1-stop,20949
1126,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,10,11,40,17,50,1-stop,20949
1127,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,16,35,23,15,1-stop,21436
1128,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,14,40,0,10,1-stop,21454
1129,Vistara,Bangalore,Delhi,30,Oct,BLR--->IXC-->DEL,11,30,08,25,19,55,1-stop,21664
1130,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,10,17,05,12,15,1-stop,21874
1131,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,08,35,18,5,1-stop,21979
1132,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,10,10,19,40,1-stop,21979
1133,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,11,10,20,40,1-stop,21979
1134,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,13,30,23,0,1-stop,21979
1135,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,05,35,12,15,1-stop,22294
1136,Air India,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,6,40,13,50,20,30,1-stop,22294
1137,AirAsia,Bangalore,Delhi,30,Oct,BLR--->IXB-->DEL,5,0,09,55,14,55,1-stop,22429
1138,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,9,30,07,25,16,55,1-stop,22714
1139,Air India,Bangalore,Delhi,30,Oct,BLR--->MAA-->DEL,11,50,08,00,19,50,1-stop,23449
1140,Indigo,Bangalore,Delhi,30,Oct,BLR--->JAI-->DEL,7,45,07,10,14,55,1-stop,23553
1141,GO FIRST,Bangalore,Delhi,30,Oct,BLR--->PNQ-->DEL,14,10,07,20,21,30,1-stop,23554
1142,Vistara,Bangalore,Delhi,30,Oct,BLR--->IXC-->DEL,11,30,05,00,16,30,1-stop,23607
1143,Air India,Bangalore,Delhi,30,Oct,BLR--->LKO-->DEL,13,50,07,45,21,35,1-stop,24289
1144,Indigo,Bangalore,Delhi,30,Oct,BLR--->PNQ-->DEL,15,15,06,50,22,5,1-stop,24446
1145,SpiceJet,Bangalore,Delhi,30,Oct,BLR--->JLR-->DEL,9,40,11,10,20,50,1-stop,24687
1146,Indigo,Bangalore,Delhi,30,Oct,BLR--->PNQ-->DEL,12,5,05,55,18,0,1-stop,26913
1147,Indigo,Bangalore,Delhi,30,Oct,BLR--->PNQ-->DEL,8,50,09,10,18,0,1-stop,26913
1148,AirAsia,Bangalore,Delhi,30,Oct,BLR--->COK-->DEL,5,45,06,15,12,0,1-stop,27570
1149,Vistara,Bangalore,Delhi,30,Oct,BLR--->GOI-->DEL,12,20,04,45,17,5,1-stop,28962
1150,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,21,40,19,25,17,5,1-stop,29447
1151,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,19,55,21,10,17,5,1-stop,29447
1152,Vistara,Bangalore,Delhi,30,Oct,BLR--->BOM-->DEL,18,25,22,40,17,5,1-stop,29447
1153,AirAsia,Bangalore,Delhi,31,Oct,BLR--->COK-->DEL,21,15,05,45,3,0,1-stop,7485
1154,AirAsia,Bangalore,Delhi,31,Oct,BLR--->COK-->DEL,20,45,06,15,3,0,1-stop,7485
1155,AirAsia,Bangalore,Delhi,31,Oct,BLR--->COK-->DEL,5,40,06,20,12,0,1-stop,7485
1156,AirAsia,Bangalore,Delhi,31,Oct,BLR--->GAU-->DEL,17,30,07,05,0,35,1-stop,7485
1157,AirAsia,Bangalore,Delhi,31,Oct,BLR--->COK-->DEL,19,45,07,15,3,0,1-stop,7485
1158,AirAsia,Bangalore,Delhi,31,Oct,BLR--->CCU-->DEL,18,30,07,40,2,10,1-stop,7485
1159,AirAsia,Bangalore,Delhi,31,Oct,BLR--->GAU-->DEL,7,15,08,15,15,30,1-stop,7485
1160,AirAsia,Bangalore,Delhi,31,Oct,BLR--->VTZ-->DEL,15,55,09,15,1,10,1-stop,7485
1161,AirAsia,Bangalore,Delhi,31,Oct,BLR--->GAU-->DEL,15,15,09,20,0,35,1-stop,7485
1162,AirAsia,Bangalore,Delhi,31,Oct,BLR--->CCU-->DEL,23,10,10,55,10,5,1-stop,7485
1163,AirAsia,Bangalore,Delhi,31,Oct,BLR--->CCU-->DEL,22,55,11,10,10,5,1-stop,7485
1164,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,22,0,10,10,8,10,1-stop,7487
1165,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,22,0,12,10,10,10,1-stop,7487
1166,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,22,0,14,10,12,10,1-stop,7487
1167,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,8,10,14,15,22,25,1-stop,7487
1168,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,18,45,05,00,23,45,1-stop,7488
1169,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,6,10,05,45,11,55,1-stop,7488
1170,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,18,45,06,00,0,45,1-stop,7488
1171,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,16,20,07,25,23,45,1-stop,7488
1172,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,23,45,07,30,7,15,1-stop,7488
1173,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,16,20,08,25,0,45,1-stop,7488
1174,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,21,55,09,20,7,15,1-stop,7488
1175,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,23,45,09,30,9,15,1-stop,7488
1176,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,13,5,10,40,23,45,1-stop,7488
1177,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,20,15,11,00,7,15,1-stop,7488
1178,SpiceJet,Bangalore,Delhi,31,Oct,BLR--->MAA-->DEL,5,40,18,45,0,25,1-stop,7488
1179,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,22,50,13,30,12,20,1-stop,7994
1180,AirAsia,Bangalore,Delhi,31,Oct,BLR--->IXR-->DEL,7,5,06,55,14,0,1-stop,8001
1181,AirAsia,Bangalore,Delhi,31,Oct,BLR--->IXR-->DEL,7,5,09,10,16,15,1-stop,8001
1182,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->DEL,21,0,02,50,23,50,non-stop,8169
1183,AirAsia,Bangalore,Delhi,31,Oct,BLR--->DEL,22,10,02,50,1,0,non-stop,8280
1184,Indigo,Bangalore,Delhi,31,Oct,BLR--->DEL,22,10,02,55,1,5,non-stop,8328
1185,Indigo,Bangalore,Delhi,31,Oct,BLR--->DEL,20,10,03,00,23,10,non-stop,8538
1186,Indigo,Bangalore,Delhi,31,Oct,BLR--->JAI-->DEL,21,50,10,45,8,35,1-stop,8780
1187,SpiceJet,Bangalore,Delhi,31,Oct,BLR--->DEL,19,5,02,45,21,50,non-stop,8853
1188,SpiceJet,Bangalore,Delhi,31,Oct,BLR--->DEL,21,45,02,50,0,35,non-stop,8853
1189,Indigo,Bangalore,Delhi,31,Oct,BLR--->DEL,19,15,02,55,22,10,non-stop,8958
1190,Vistara,Bangalore,Delhi,31,Oct,BLR--->DEL,21,10,02,35,23,45,non-stop,9379
1191,Vistara,Bangalore,Delhi,31,Oct,BLR--->DEL,19,40,02,45,22,25,non-stop,9379
1192,AirAsia,Bangalore,Delhi,31,Oct,BLR--->IXR-->DEL,9,5,07,10,16,15,1-stop,9694
1193,AirAsia,Bangalore,Delhi,31,Oct,BLR--->IXR-->DEL,9,5,11,15,20,20,1-stop,9694
1194,SpiceJet,Bangalore,Delhi,31,Oct,BLR--->DEL,5,55,02,45,8,40,non-stop,9797
1195,Indigo,Bangalore,Delhi,31,Oct,BLR--->DEL,7,50,02,50,10,40,non-stop,9851
1196,Indigo,Bangalore,Delhi,31,Oct,BLR--->DEL,4,40,02,55,7,35,non-stop,9851
1197,Vistara,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,19,25,13,35,9,0,1-stop,9904
1198,Vistara,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,19,25,24,35,20,0,1-stop,9904
1199,Vistara,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,19,25,27,15,22,40,1-stop,9904
1200,Vistara,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,19,25,17,05,12,30,1-stop,10009
1201,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,7,10,04,45,11,55,1-stop,10071
1202,Vistara,Bangalore,Delhi,31,Oct,BLR--->DEL,9,45,02,55,12,40,non-stop,10114
1203,SpiceJet,Bangalore,Delhi,31,Oct,BLR--->SAG-->DEL,14,25,24,55,15,20,1-stop,10585
1204,Indigo,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,13,5,05,05,18,10,1-stop,10717
1205,Indigo,Bangalore,Delhi,31,Oct,BLR--->JAI-->DEL,15,20,05,05,20,25,1-stop,10717
1206,Indigo,Bangalore,Delhi,31,Oct,BLR--->NAG-->DEL,18,40,07,00,1,40,1-stop,10717
1207,Indigo,Bangalore,Delhi,31,Oct,BLR--->JAI-->DEL,15,20,07,15,22,35,1-stop,10717
1208,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->IXR-->DEL,16,10,04,50,21,0,1-stop,10732
1209,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,7,30,04,50,12,20,1-stop,10883
1210,Vistara,Bangalore,Delhi,31,Oct,BLR--->DEL,17,45,02,35,20,20,non-stop,11059
1211,Air India,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,18,50,14,05,8,55,1-stop,11164
1212,Air India,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,15,15,17,40,8,55,1-stop,11164
1213,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,16,30,05,55,22,25,1-stop,11183
1214,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,16,30,07,00,23,30,1-stop,11183
1215,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,16,30,08,20,0,50,1-stop,11183
1216,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,16,30,09,30,2,0,1-stop,11183
1217,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,8,10,12,00,20,10,1-stop,11183
1218,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,5,45,14,25,20,10,1-stop,11183
1219,Indigo,Bangalore,Delhi,31,Oct,BLR--->BDQ-->DEL,9,50,07,45,17,35,1-stop,11363
1220,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,16,20,23,0,1-stop,11742
1221,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,17,30,0,10,1-stop,11742
1222,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,18,15,0,55,1-stop,11742
1223,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,25,55,8,35,1-stop,11742
1224,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,8,10,06,20,14,30,1-stop,11761
1225,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,5,45,06,25,12,10,1-stop,11761
1226,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,5,45,08,45,14,30,1-stop,11761
1227,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->AMD-->DEL,18,50,04,40,23,30,1-stop,11766
1228,AirAsia,Bangalore,Delhi,31,Oct,BLR--->DEL,6,15,02,40,8,55,non-stop,11791
1229,AirAsia,Bangalore,Delhi,31,Oct,BLR--->DEL,11,20,02,45,14,5,non-stop,11791
1230,Air India,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,5,45,15,15,21,0,1-stop,12004
1231,Air India,Bangalore,Delhi,31,Oct,BLR--->HYD-->DEL,18,50,23,40,18,30,1-stop,12004
1232,Indigo,Bangalore,Delhi,31,Oct,BLR--->NAG-->DEL,23,0,10,15,9,15,1-stop,12008
1233,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,15,15,21,55,1-stop,12057
1234,Vistara,Bangalore,Delhi,31,Oct,BLR--->DEL,7,0,02,40,9,40,non-stop,12109
1235,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->DEL,7,40,02,50,10,30,non-stop,12317
1236,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,06,00,12,40,1-stop,12372
1237,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,11,25,18,5,1-stop,12372
1238,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,13,00,19,40,1-stop,12372
1239,Vistara,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,6,40,14,00,20,40,1-stop,12372
1240,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,8,10,07,30,15,40,1-stop,12391
1241,GO FIRST,Bangalore,Delhi,31,Oct,BLR--->BOM-->DEL,5,45,09,55,15,40,1-stop,12391
1242,Air India,Bangalore,Delhi,31,Oct,BLR--->DEL,17,50,02,45,20,35,non-stop,12634
